# Kick = [    1.000000000000e-05,     0.000000000000e+00,     0.000000000000e+00]
#            time            norm                    dmx                    dmy                    dmz
       1170.78769311      -4.57966998e-16    -8.836145879005e-04     1.952160504183e-03     3.537632284353e-03
       1172.02793431      -2.08166817e-16    -8.648672734410e-04     1.954467651938e-03     3.537910027864e-03
       1173.26817551      -1.08246745e-15    -8.517627302411e-04     1.956667830179e-03     3.538455531741e-03
       1174.50841671       5.68989300e-16    -8.445726469701e-04     1.958736626162e-03     3.539255940697e-03
       1175.74865791       3.33066907e-16    -8.434583534873e-04     1.960666554917e-03     3.540308339753e-03
       1176.98889911       6.80011603e-16    -8.483747310266e-04     1.962402748235e-03     3.541624427534e-03
       1178.22914031       1.45716772e-15    -8.591317441531e-04     1.963878821036e-03     3.543164407674e-03
       1179.46938151       7.49400542e-16    -8.755035936834e-04     1.965081092327e-03     3.544889551166e-03
       1180.70962271      -2.10942375e-15    -8.972143679142e-04     1.966024836202e-03     3.546812373933e-03
       1181.94986391      -1.26287869e-15    -9.239153719749e-04     1.966701722018e-03     3.548905007622e-03
       1183.19010511      -1.90125693e-15    -9.551072404332e-04     1.967044673152e-03     3.551086434233e-03
       1184.43034631      -6.66133815e-16    -9.901265140071e-04     1.966984661241e-03     3.553325072704e-03
       1185.67058751      -1.52655666e-16    -1.028285529291e-03     1.966516523312e-03     3.555632869981e-03
       1186.91082871       1.38777878e-17    -1.068916389544e-03     1.965668077542e-03     3.557998975357e-03
       1188.15106991       1.27675648e-15    -1.111412967378e-03     1.964438946635e-03     3.560377149420e-03
       1189.39131111       7.91033905e-16    -1.155000236133e-03     1.962830276094e-03     3.562749270326e-03
       1190.63155231      -4.02455846e-16    -1.199005321497e-03     1.960883739716e-03     3.565081292131e-03
       1191.87179351      -1.51267887e-15    -1.242722378135e-03     1.958637504717e-03     3.567295797682e-03
       1193.11203471      -2.22044605e-16    -1.285366613204e-03     1.956114167259e-03     3.569278689410e-03
       1194.35227591      -4.14945855e-15    -1.326210231449e-03     1.953322333423e-03     3.570967716854e-03
       1195.59251711       1.24900090e-15    -1.364665386232e-03     1.950286778139e-03     3.572396694932e-03
       1196.83275831      -3.46944695e-16    -1.400175159701e-03     1.947078610306e-03     3.573618453225e-03
       1198.07299951       9.71445147e-17    -1.432219829299e-03     1.943801094848e-03     3.574627195450e-03
       1199.31324071      -2.77555756e-17    -1.460384757386e-03     1.940522195189e-03     3.575356394626e-03
       1200.55348192      -1.22124533e-15    -1.484385024652e-03     1.937300045030e-03     3.575775540925e-03
       1201.79372312      -2.76167977e-15    -1.503947234677e-03     1.934216723389e-03     3.575923075283e-03
       1203.03396432      -2.77555756e-16    -1.518785089231e-03     1.931349161045e-03     3.575848483481e-03
       1204.27420552      -1.44328993e-15    -1.528723196354e-03     1.928745953527e-03     3.575550141460e-03
       1205.51444672       9.43689571e-16    -1.533735812703e-03     1.926446260756e-03     3.575020126258e-03
       1206.75468792      -1.11022302e-15    -1.533895070306e-03     1.924490039916e-03     3.574272395598e-03
       1207.99492912      -6.93889390e-16    -1.529295470260e-03     1.922915719677e-03     3.573329442671e-03
       1209.23517032       2.52575738e-15    -1.520023502295e-03     1.921752219468e-03     3.572205752535e-03
       1210.47541152      -2.67841305e-15    -1.506267639571e-03     1.921062257562e-03     3.570937887762e-03
       1211.71565272       1.94289029e-16    -1.488264396651e-03     1.920872128926e-03     3.569593172809e-03
       1212.95589392      -1.94289029e-15    -1.466307364090e-03     1.921123789821e-03     3.568215259407e-03
       1214.19613512      -2.26207941e-15    -1.440810014223e-03     1.921761436549e-03     3.566793726318e-03
       1215.43637632      -1.94289029e-16    -1.412263052964e-03     1.922795206958e-03     3.565329907778e-03
       1216.67661752      -3.51108032e-15    -1.381080596726e-03     1.924218424440e-03     3.563829556623e-03
       1217.91685872      -1.97064587e-15    -1.347635079368e-03     1.925993262190e-03     3.562263307546e-03
       1219.15709992       7.21644966e-16    -1.312395194369e-03     1.928093630815e-03     3.560610383185e-03
       1220.39734112       1.66533454e-16    -1.275877618360e-03     1.930480455571e-03     3.558909000589e-03
       1221.63758232       1.59594560e-15    -1.238549386337e-03     1.933061718232e-03     3.557217121158e-03
       1222.87782352      -7.77156117e-16    -1.200886960028e-03     1.935744166770e-03     3.555585768555e-03
       1224.11806472       1.52655666e-16    -1.163445723210e-03     1.938489971349e-03     3.554030686965e-03
       1225.35830592      -5.82867088e-16    -1.126818279858e-03     1.941266107028e-03     3.552546495265e-03
       1226.59854712      -1.69309011e-15    -1.091576242493e-03     1.943985238401e-03     3.551144820564e-03
       1227.83878832       1.15185639e-15    -1.058229671691e-03     1.946566805094e-03     3.549830910188e-03
       1229.07902952       1.38777878e-15    -1.027197893086e-03     1.948986087262e-03     3.548578244826e-03
       1230.31927072      -3.27515792e-15    -9.988634529381e-04     1.951225798640e-03     3.547386398959e-03
       1231.55951192      -2.31759056e-15    -9.736642565370e-04     1.953250401564e-03     3.546280248615e-03
       1232.79975312      -1.94289029e-16    -9.520638263019e-04     1.955046427445e-03     3.545266033523e-03
