# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [1e-05, 0, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.450000     1.1905891604e-02     0.0000000000e+00    -0.0000000000e+00
   18.500000     1.4455629295e-02     0.0000000000e+00     0.0000000000e+00
   18.550000     1.6648980717e-02     0.0000000000e+00     0.0000000000e+00
   18.600000     1.7141949882e-02    -0.0000000000e+00     0.0000000000e+00
   18.650000     1.6222188756e-02    -0.0000000000e+00     0.0000000000e+00
   18.700000     1.5395959162e-02    -0.0000000000e+00     0.0000000000e+00
   18.750000     1.3453179854e-02     0.0000000000e+00     0.0000000000e+00
   18.800000     1.0812819920e-02    -0.0000000000e+00     0.0000000000e+00
   18.850000     9.8772042453e-03     0.0000000000e+00     0.0000000000e+00
   18.900000     1.0283910262e-02     0.0000000000e+00     0.0000000000e+00
   18.950000     1.0871020614e-02     0.0000000000e+00     0.0000000000e+00
   19.000000     1.0961886871e-02     0.0000000000e+00     0.0000000000e+00
   19.050000     1.1718237121e-02     0.0000000000e+00     0.0000000000e+00
   19.100000     1.3924800470e-02     0.0000000000e+00     0.0000000000e+00
   19.150000     1.7253996586e-02     0.0000000000e+00     0.0000000000e+00
   19.200000     1.9629110649e-02     0.0000000000e+00     0.0000000000e+00
   19.250000     1.8598328066e-02     0.0000000000e+00     0.0000000000e+00
   19.300000     1.3847950415e-02     0.0000000000e+00     0.0000000000e+00
   19.350000     9.5437980894e-03     0.0000000000e+00    -0.0000000000e+00
   19.400000     8.7370391167e-03     0.0000000000e+00    -0.0000000000e+00
   19.450000     9.5860174435e-03     0.0000000000e+00    -0.0000000000e+00
   19.500000     1.0656428019e-02     0.0000000000e+00     0.0000000000e+00
   19.550000     1.3332978368e-02     0.0000000000e+00     0.0000000000e+00
   19.600000     1.8000955480e-02     0.0000000000e+00     0.0000000000e+00
   19.650000     2.1121082168e-02     0.0000000000e+00     0.0000000000e+00
   19.700000     2.1505231501e-02     0.0000000000e+00     0.0000000000e+00
   19.750000     2.0723263800e-02     0.0000000000e+00     0.0000000000e+00
   19.800000     2.3072572437e-02     0.0000000000e+00     0.0000000000e+00
   19.850000     2.6130771305e-02     0.0000000000e+00     0.0000000000e+00
   19.900000     2.4904776824e-02     0.0000000000e+00     0.0000000000e+00
   19.950000     2.1767241474e-02    -0.0000000000e+00     0.0000000000e+00
   20.000000     1.8917658285e-02    -0.0000000000e+00    -0.0000000000e+00
   20.050000     1.7394800154e-02     0.0000000000e+00    -0.0000000000e+00
   20.100000     1.7442406117e-02     0.0000000000e+00    -0.0000000000e+00
   20.150000     1.6879620690e-02     0.0000000000e+00    -0.0000000000e+00
   20.200000     1.4028095124e-02    -0.0000000000e+00     0.0000000000e+00
   20.250000     1.3011969601e-02    -0.0000000000e+00     0.0000000000e+00
   20.300000     1.5145285383e-02     0.0000000000e+00     0.0000000000e+00
   20.350000     1.7082848693e-02     0.0000000000e+00     0.0000000000e+00
   20.400000     1.7841295972e-02     0.0000000000e+00     0.0000000000e+00
   20.450000     1.7277546962e-02     0.0000000000e+00     0.0000000000e+00
   20.500000     1.4046503082e-02     0.0000000000e+00     0.0000000000e+00
   20.550000     1.0493886654e-02     0.0000000000e+00     0.0000000000e+00
   20.600000     1.0095567866e-02     0.0000000000e+00     0.0000000000e+00
   20.650000     1.2175581566e-02     0.0000000000e+00     0.0000000000e+00
   20.700000     1.4760025379e-02    -0.0000000000e+00     0.0000000000e+00
   20.750000     1.6244980683e-02    -0.0000000000e+00     0.0000000000e+00
   20.800000     1.6332385896e-02    -0.0000000000e+00     0.0000000000e+00
   20.850000     1.4624020397e-02    -0.0000000000e+00     0.0000000000e+00
   20.900000     1.3608863448e-02    -0.0000000000e+00     0.0000000000e+00
   20.950000     1.4823395206e-02    -0.0000000000e+00     0.0000000000e+00
   21.000000     1.5614310534e-02     0.0000000000e+00     0.0000000000e+00
   21.050000     1.4513689784e-02     0.0000000000e+00     0.0000000000e+00
   21.100000     1.3458545814e-02     0.0000000000e+00     0.0000000000e+00
   21.150000     1.4117785035e-02     0.0000000000e+00     0.0000000000e+00
   21.200000     1.4831751292e-02     0.0000000000e+00    -0.0000000000e+00
   21.250000     1.4267521237e-02    -0.0000000000e+00    -0.0000000000e+00
   21.300000     1.2793438813e-02     0.0000000000e+00     0.0000000000e+00
   21.350000     1.1657888366e-02     0.0000000000e+00     0.0000000000e+00
   21.400000     1.1010964796e-02     0.0000000000e+00     0.0000000000e+00
   21.450000     1.1074476248e-02     0.0000000000e+00     0.0000000000e+00
   21.500000     1.1884238203e-02     0.0000000000e+00     0.0000000000e+00
   21.550000     1.3375322174e-02     0.0000000000e+00     0.0000000000e+00
   21.600000     1.3426424315e-02     0.0000000000e+00     0.0000000000e+00
   21.650000     1.0977944246e-02     0.0000000000e+00     0.0000000000e+00
   21.700000     8.6675559492e-03     0.0000000000e+00     0.0000000000e+00
   21.750000     8.0973689643e-03    -0.0000000000e+00     0.0000000000e+00
   21.800000     9.2647742464e-03    -0.0000000000e+00     0.0000000000e+00
   21.850000     1.0631410523e-02     0.0000000000e+00     0.0000000000e+00
   21.900000     1.1537429552e-02     0.0000000000e+00     0.0000000000e+00
   21.950000     1.1983190324e-02     0.0000000000e+00     0.0000000000e+00
   22.000000     1.1921483095e-02    -0.0000000000e+00     0.0000000000e+00
   22.050000     1.1220973139e-02    -0.0000000000e+00    -0.0000000000e+00
   22.100000     1.1329219505e-02     0.0000000000e+00    -0.0000000000e+00
   22.150000     1.2914031159e-02     0.0000000000e+00     0.0000000000e+00
   22.200000     1.4565834566e-02     0.0000000000e+00     0.0000000000e+00
   22.250000     1.4356369821e-02     0.0000000000e+00     0.0000000000e+00
   22.300000     1.1762882831e-02     0.0000000000e+00     0.0000000000e+00
   22.350000     8.4235271798e-03     0.0000000000e+00     0.0000000000e+00
   22.400000     6.4406061584e-03     0.0000000000e+00     0.0000000000e+00
   22.450000     7.1507743520e-03     0.0000000000e+00     0.0000000000e+00
   22.500000     8.8041575546e-03     0.0000000000e+00     0.0000000000e+00
   22.550000     1.0244190131e-02     0.0000000000e+00     0.0000000000e+00
   22.600000     1.1584805926e-02     0.0000000000e+00     0.0000000000e+00
   22.650000     1.2737650406e-02     0.0000000000e+00     0.0000000000e+00
   22.700000     1.2590146196e-02    -0.0000000000e+00     0.0000000000e+00
   22.750000     1.1531646778e-02    -0.0000000000e+00     0.0000000000e+00
   22.800000     1.0732306400e-02    -0.0000000000e+00     0.0000000000e+00
   22.850000     1.0226580857e-02     0.0000000000e+00     0.0000000000e+00
   22.900000     1.1439268655e-02     0.0000000000e+00    -0.0000000000e+00
   22.950000     1.4897126821e-02     0.0000000000e+00    -0.0000000000e+00
   23.000000     1.8287774784e-02     0.0000000000e+00    -0.0000000000e+00
   23.050000     1.8951453901e-02     0.0000000000e+00    -0.0000000000e+00
   23.100000     1.8113673848e-02    -0.0000000000e+00    -0.0000000000e+00
   23.150000     1.7272867092e-02    -0.0000000000e+00    -0.0000000000e+00
   23.200000     1.6248565253e-02     0.0000000000e+00    -0.0000000000e+00
   23.250000     1.4599482058e-02     0.0000000000e+00    -0.0000000000e+00
   23.300000     1.2959994217e-02     0.0000000000e+00    -0.0000000000e+00
   23.350000     1.1422602472e-02     0.0000000000e+00     0.0000000000e+00
   23.400000     1.0748920345e-02     0.0000000000e+00     0.0000000000e+00
   23.450000     1.1654273093e-02     0.0000000000e+00     0.0000000000e+00
   23.500000     1.2073965485e-02     0.0000000000e+00     0.0000000000e+00
   23.550000     1.2050086166e-02     0.0000000000e+00     0.0000000000e+00
   23.600000     1.2246786482e-02     0.0000000000e+00     0.0000000000e+00
   23.650000     1.2317543650e-02     0.0000000000e+00     0.0000000000e+00
   23.700000     1.2134062902e-02     0.0000000000e+00     0.0000000000e+00
   23.750000     1.2102937432e-02     0.0000000000e+00     0.0000000000e+00
   23.800000     1.1620212471e-02    -0.0000000000e+00     0.0000000000e+00
   23.850000     1.0365696170e-02    -0.0000000000e+00     0.0000000000e+00
   23.900000     8.6912642037e-03     0.0000000000e+00     0.0000000000e+00
   23.950000     7.4121632776e-03     0.0000000000e+00     0.0000000000e+00
   24.000000     7.3780392071e-03     0.0000000000e+00     0.0000000000e+00
   24.050000     8.3692953577e-03     0.0000000000e+00     0.0000000000e+00
   24.100000     1.0245365909e-02     0.0000000000e+00     0.0000000000e+00
   24.150000     1.2388901477e-02     0.0000000000e+00     0.0000000000e+00
   24.200000     1.4364270309e-02     0.0000000000e+00     0.0000000000e+00
   24.250000     1.5531024083e-02     0.0000000000e+00     0.0000000000e+00
   24.300000     1.6669733751e-02     0.0000000000e+00     0.0000000000e+00
   24.350000     1.8211821042e-02     0.0000000000e+00     0.0000000000e+00
   24.400000     1.8746626734e-02     0.0000000000e+00     0.0000000000e+00
   24.450000     1.7470351658e-02    -0.0000000000e+00    -0.0000000000e+00
   24.500000     1.5304912403e-02    -0.0000000000e+00    -0.0000000000e+00
   24.550000     1.3146056665e-02    -0.0000000000e+00    -0.0000000000e+00
   24.600000     1.1143724847e-02    -0.0000000000e+00     0.0000000000e+00
   24.650000     9.9644141826e-03    -0.0000000000e+00     0.0000000000e+00
   24.700000     9.6071754849e-03    -0.0000000000e+00     0.0000000000e+00
   24.750000     9.8117281298e-03     0.0000000000e+00     0.0000000000e+00
   24.800000     9.8724327313e-03     0.0000000000e+00     0.0000000000e+00
   24.850000     9.7062611765e-03     0.0000000000e+00     0.0000000000e+00
   24.900000     9.1477538136e-03     0.0000000000e+00     0.0000000000e+00
   24.950000     9.0880829637e-03     0.0000000000e+00     0.0000000000e+00
   25.000000     9.5230733590e-03    -0.0000000000e+00     0.0000000000e+00
   25.050000     9.8585364106e-03     0.0000000000e+00     0.0000000000e+00
   25.100000     1.0455522362e-02     0.0000000000e+00     0.0000000000e+00
   25.150000     1.0998044905e-02     0.0000000000e+00     0.0000000000e+00
   25.200000     1.0968213386e-02     0.0000000000e+00     0.0000000000e+00
   25.250000     9.7620097082e-03     0.0000000000e+00     0.0000000000e+00
   25.300000     8.2081405956e-03     0.0000000000e+00    -0.0000000000e+00
   25.350000     7.2955693349e-03    -0.0000000000e+00     0.0000000000e+00
   25.400000     8.0850607364e-03     0.0000000000e+00     0.0000000000e+00
   25.450000     1.0316668965e-02     0.0000000000e+00     0.0000000000e+00
   25.500000     1.1877291646e-02     0.0000000000e+00     0.0000000000e+00
   25.550000     1.1347704685e-02     0.0000000000e+00     0.0000000000e+00
   25.600000     1.0557841841e-02     0.0000000000e+00     0.0000000000e+00
   25.650000     1.1162288335e-02     0.0000000000e+00     0.0000000000e+00
   25.700000     1.2880593035e-02     0.0000000000e+00     0.0000000000e+00
   25.750000     1.4998729773e-02     0.0000000000e+00     0.0000000000e+00
   25.800000     1.5806634244e-02    -0.0000000000e+00     0.0000000000e+00
   25.850000     1.4135128821e-02    -0.0000000000e+00     0.0000000000e+00
   25.900000     1.1152715862e-02     0.0000000000e+00     0.0000000000e+00
   25.950000     9.7533661952e-03     0.0000000000e+00     0.0000000000e+00
   26.000000     9.6480378440e-03     0.0000000000e+00    -0.0000000000e+00
   26.050000     9.2174812743e-03     0.0000000000e+00    -0.0000000000e+00
   26.100000     8.7502911001e-03     0.0000000000e+00    -0.0000000000e+00
   26.150000     9.8821732653e-03     0.0000000000e+00    -0.0000000000e+00
   26.200000     1.2652293646e-02     0.0000000000e+00    -0.0000000000e+00
   26.250000     1.4669060598e-02     0.0000000000e+00    -0.0000000000e+00
   26.300000     1.5866487059e-02     0.0000000000e+00    -0.0000000000e+00
   26.350000     1.7656795077e-02     0.0000000000e+00    -0.0000000000e+00
   26.400000     1.7755973301e-02     0.0000000000e+00    -0.0000000000e+00
   26.450000     1.4574267761e-02     0.0000000000e+00     0.0000000000e+00
   26.500000     1.1904737873e-02     0.0000000000e+00     0.0000000000e+00
   26.550000     1.0948960931e-02     0.0000000000e+00     0.0000000000e+00
   26.600000     1.0898422430e-02     0.0000000000e+00     0.0000000000e+00
   26.650000     1.1790306697e-02     0.0000000000e+00     0.0000000000e+00
   26.700000     1.3288842704e-02     0.0000000000e+00     0.0000000000e+00
   26.750000     1.3949845363e-02    -0.0000000000e+00     0.0000000000e+00
   26.800000     1.2748967020e-02    -0.0000000000e+00     0.0000000000e+00
   26.850000     1.0916995726e-02    -0.0000000000e+00     0.0000000000e+00
   26.900000     9.6662221268e-03    -0.0000000000e+00     0.0000000000e+00
   26.950000     9.4182189090e-03    -0.0000000000e+00     0.0000000000e+00
   27.000000     9.3825660294e-03    -0.0000000000e+00     0.0000000000e+00
   27.050000     9.7725415839e-03    -0.0000000000e+00     0.0000000000e+00
   27.100000     1.0037233082e-02     0.0000000000e+00     0.0000000000e+00
   27.150000     9.3993424158e-03     0.0000000000e+00     0.0000000000e+00
   27.200000     8.1709859256e-03     0.0000000000e+00     0.0000000000e+00
   27.250000     7.3737959356e-03     0.0000000000e+00     0.0000000000e+00
   27.300000     8.0264091489e-03     0.0000000000e+00     0.0000000000e+00
   27.350000     9.7339329225e-03     0.0000000000e+00     0.0000000000e+00
   27.400000     1.0912030654e-02    -0.0000000000e+00     0.0000000000e+00
   27.450000     1.1266794689e-02     0.0000000000e+00     0.0000000000e+00
   27.500000     1.1168852798e-02     0.0000000000e+00     0.0000000000e+00
   27.550000     9.9214460391e-03     0.0000000000e+00     0.0000000000e+00
   27.600000     8.7260979366e-03     0.0000000000e+00     0.0000000000e+00
   27.650000     8.1607589807e-03     0.0000000000e+00     0.0000000000e+00
   27.700000     8.1481155584e-03    -0.0000000000e+00     0.0000000000e+00
   27.750000     8.5965896292e-03    -0.0000000000e+00     0.0000000000e+00
   27.800000     9.4211943824e-03     0.0000000000e+00     0.0000000000e+00
   27.850000     9.5789458622e-03     0.0000000000e+00     0.0000000000e+00
   27.900000     8.8070484684e-03     0.0000000000e+00     0.0000000000e+00
   27.950000     8.4291705377e-03     0.0000000000e+00     0.0000000000e+00
   28.000000     7.8475720480e-03     0.0000000000e+00     0.0000000000e+00
   28.050000     6.9150414620e-03     0.0000000000e+00     0.0000000000e+00
   28.100000     6.8903992006e-03     0.0000000000e+00     0.0000000000e+00
   28.150000     8.3096205956e-03     0.0000000000e+00     0.0000000000e+00
   28.200000     9.5366697214e-03    -0.0000000000e+00     0.0000000000e+00
   28.250000     1.0242421813e-02    -0.0000000000e+00    -0.0000000000e+00
   28.300000     1.0723331565e-02     0.0000000000e+00     0.0000000000e+00
   28.350000     1.0821176705e-02     0.0000000000e+00     0.0000000000e+00
   28.400000     9.8163361769e-03     0.0000000000e+00     0.0000000000e+00
   28.450000     7.7871096635e-03     0.0000000000e+00     0.0000000000e+00
   28.500000     6.6200414330e-03     0.0000000000e+00     0.0000000000e+00
   28.550000     7.4113172698e-03     0.0000000000e+00     0.0000000000e+00
   28.600000     9.4420731747e-03     0.0000000000e+00     0.0000000000e+00
   28.650000     9.8953129718e-03     0.0000000000e+00     0.0000000000e+00
   28.700000     8.7100776995e-03     0.0000000000e+00     0.0000000000e+00
   28.750000     8.7573851400e-03     0.0000000000e+00     0.0000000000e+00
   28.800000     1.0968106913e-02     0.0000000000e+00     0.0000000000e+00
   28.850000     1.2817831610e-02     0.0000000000e+00     0.0000000000e+00
   28.900000     1.3585912371e-02     0.0000000000e+00     0.0000000000e+00
   28.950000     1.4361077465e-02     0.0000000000e+00     0.0000000000e+00
   29.000000     1.4724028301e-02     0.0000000000e+00     0.0000000000e+00
   29.050000     1.3302075395e-02     0.0000000000e+00     0.0000000000e+00
   29.100000     1.1641833411e-02     0.0000000000e+00     0.0000000000e+00
   29.150000     1.2564887803e-02    -0.0000000000e+00    -0.0000000000e+00
   29.200000     1.4027542204e-02     0.0000000000e+00     0.0000000000e+00
   29.250000     1.3622731349e-02     0.0000000000e+00     0.0000000000e+00
   29.300000     1.2045840328e-02     0.0000000000e+00     0.0000000000e+00
   29.350000     1.1066577935e-02     0.0000000000e+00     0.0000000000e+00
   29.400000     1.0524826347e-02     0.0000000000e+00     0.0000000000e+00
   29.450000     9.8867797976e-03     0.0000000000e+00     0.0000000000e+00
   29.500000     9.3172710887e-03     0.0000000000e+00     0.0000000000e+00
   29.550000     9.7119034202e-03     0.0000000000e+00     0.0000000000e+00
   29.600000     1.0815927411e-02     0.0000000000e+00     0.0000000000e+00
   29.650000     1.1851109362e-02     0.0000000000e+00     0.0000000000e+00
   29.700000     1.3226209506e-02     0.0000000000e+00     0.0000000000e+00
   29.750000     1.4114357548e-02     0.0000000000e+00    -0.0000000000e+00
   29.800000     1.3802939131e-02     0.0000000000e+00    -0.0000000000e+00
   29.850000     1.2706115883e-02    -0.0000000000e+00    -0.0000000000e+00
   29.900000     1.1420589038e-02    -0.0000000000e+00     0.0000000000e+00
   29.950000     9.9935376020e-03     0.0000000000e+00     0.0000000000e+00
   30.000000     9.6607145685e-03     0.0000000000e+00     0.0000000000e+00
